DONATION_ID,DISBURSEMENT_ID,DISBURSEMENT_BATCH_ID,FOUNDATION_ID,FOUNDATION_NAME,PARTNER_ID,PARTNER_NAME,SUBSIDIARY_ID,SUBSIDIARY_NAME,ORGANISATION_ID,ORGANISATION_NAME,ORGANISATION_COUNTRY,FUNDRAISER_ID,MATCHED_FROM_DONATION_ID,PROVIDER,PAYMENT_INTENT_EXTERNAL_ID,SUBSCRIPTION_ID,EXTERNAL_PAYMENT_URL,CREATED_AT,CANCELLED_AT,SETTLED_AT,PAYMENT_INITIATED_AT,PAID_AT,DONATION_TYPE,DONATION_STATUS,COMPLIANCE_STATUS,PAYMENT_METHOD,REASSIGNED_REASON,DONATION_REQUEST_SENT_AT,DONATION_REQUEST_REFERENCE,ACCOUNT_ID,DONATION_CURRENCY,DONATION_AMOUNT,DONATION_AMOUNT_USD,SETTLED_CURRENCY,SETTLED_AMOUNT,SETTLED_AMOUNT_USD,DONATION_REQUEST_CURRENCY,DONATION_REQUEST_AMOUNT,DONATION_FEE_CURRENCY,DONATION_FEE_AMOUNT,DONATION_FEE_AMOUNT_USD,ACTUAL_ORGANISATION_CURRENCY,ATTRIBUTED_ORGANISATION_AMOUNT,ATTRIBUTED_ORGANISATION_AMOUNT_USD,SUBSIDIARY_FEE_CURRENCY,SUBSIDIARY_FEE_AMOUNT
donation_000000Cl2gmo2IVEcaLsFBkhQglou,disbursement_000000CooFpXYyzIf8neVLOHcPehF,disbursementbatch_000000CooFpXYyzIf8neVLOHcPeh0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704E8lyY3q1URVnORUSBSZ,Organisation_Name_55,Australia,,,,,,,2023-12-23 19:19:41.342 Z,,2024-03-23 12:00:00.000 Z,2024-04-09 16:39:43.056 Z,2024-04-09 16:39:43.056 Z,direct,paid,pass,bank_transfer,,2024-03-21 10:31:36.496 Z,INGAus-20240215-72,,AUD,0.9,0.5852439851,AUD,0.9,0.5860175154,AUD,0.9,,,,AUD,0.9,0.5959040565,,
donation_000000Ch3IvzPdJwP8wOzVN7plaQC,disbursement_000000CzH5vHbXhFEzjGXvyXpY3Em,disbursementbatch_000000CzH5vAk5YQHoZ73q9F5Zke0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704FgqKXZCXmaJ6yfs4Nfr,Organisation_Name_137,Australia,,,,,,,2023-09-15 08:42:03.405 Z,,2024-11-01 12:00:00.000 Z,2024-12-23 11:30:15.353 Z,2024-12-23 11:30:15.353 Z,direct,paid,pass,bank_transfer,,2024-01-17 11:29:37.328 Z,INGAus-20231016-00,,AUD,0.7,0.4551897662,AUD,0.7,0.4600601388,AUD,0.7,,,,AUD,0.7,0.4375026575,,
donation_000000CisZmXIEE5s4IoL75v5QoXQ,disbursement_000000CmK4MaI48Nn0itbJfoevIpt,disbursementbatch_000000CmK4MaI48Nn0itbJfoevIpc,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704EnwhOzZ6TMQMMFwHyxV,Organisation_Name_124,Australia,,,,,,,2023-10-30 21:28:56.904 Z,,2024-01-18 12:00:00.000 Z,2024-01-31 16:55:35.960 Z,2024-01-31 16:55:35.960 Z,direct,paid,pass,bank_transfer,,2024-01-17 11:30:38.392 Z,INGAus-20231214-c9,,AUD,0.5,0.3251355473,AUD,0.5,0.3251355473,AUD,0.5,,,,AUD,0.5,0.3251355473,,
donation_000000CrVvWlmtKEkkLM3owQry1x2,disbursement_000000Ctc9fXbiMmPWaJ51IbeSKmK,disbursementbatch_000000Ctc9fQkGDxSLQ9avTIuU2C0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704EnwhOzZ6TMQMMFwHyxV,Organisation_Name_124,Australia,,,,,,,2024-06-02 02:14:32.733 Z,,2024-06-27 11:00:00.000 Z,2024-08-06 14:26:28.297 Z,2024-08-06 14:26:28.297 Z,direct,paid,pass,bank_transfer,,2024-06-26 08:07:40.618 Z,INGAus-20240615-b0,,AUD,0.39,0.2593895302,AUD,0.39,0.2596554769,AUD,0.39,,,,AUD,0.39,0.2526413488,,
donation_000000CxjevLFxZa4ZL6gvME9od0a,disbursement_000000D07HPulqr1Ujl3Afw8fehXU,disbursementbatch_000000D07HPnuOiCXYatga6pvgOwq,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704EnwhOzZ6TMQMMFwHyxV,Organisation_Name_124,Australia,,,,,,,2024-11-04 03:34:03.418 Z,,2024-12-20 12:00:00.000 Z,2025-02-04 11:20:24.690 Z,2025-02-04 11:20:24.690 Z,direct,paid,pass,bank_transfer,,2024-12-18 10:27:00.254 Z,INGAus-20241211-xz,,AUD,0.02,0.01311105506,AUD,0.02,0.01249765479,AUD,0.02,,,,AUD,0.02,0.01229656702,,
donation_000000Cc9REX4fngCqOFLn3nMuCTA,disbursement_000000Cf5j2NnDBNXGVp0wgJpnsl7,disbursementbatch_000000Cf5j2NnDBNXGVp0wgJpnsky,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704EnwhOzZ6TMQMMFwHyxV,Organisation_Name_124,Australia,,,,,,,2023-05-16 05:10:22.062 Z,,2023-06-28 11:00:00.000 Z,2023-08-09 14:57:12.541 Z,2023-08-09 14:57:12.541 Z,direct,paid,pass,bank_transfer,,2023-06-26 14:02:14.901 Z,INGAus-20230614-39,,AUD,0.04,0.02601084378,AUD,0.04,0.02601084378,AUD,0.04,,,,AUD,0.04,0.02601084378,,
donation_000000Cfvq9xXonzxiHH5STwjUs1A,disbursement_000000CzH5vHbXhFEzjGXvyXpY3Ee,disbursementbatch_000000CzH5vAk5YQHoZ73q9F5Zke0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704DoBc7ayTzz3VuXGXHim,Organisation_Name_95,Australia,,,,,,,2023-08-18 10:33:02.468 Z,,2024-11-01 12:00:00.000 Z,2024-12-23 11:27:42.038 Z,2024-12-23 11:27:42.038 Z,direct,paid,pass,bank_transfer,,2024-01-17 11:29:37.328 Z,INGAus-20231016-00,,AUD,0.02,0.01300542189,AUD,0.02,0.01314457539,AUD,0.02,,,,AUD,0.02,0.01250007593,,
donation_000000CjguvtQFkPNu16KnKCK4fHU,disbursement_000000CmK4MaI48Nn0itbJfoevIqD,disbursementbatch_000000CmK4MaI48Nn0itbJfoevIpc,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704KtMfEC40Tm7WrsimT9O,Organisation_Name_120,Australia,,,,,,,2023-11-20 03:08:42.730 Z,,2024-01-18 12:00:00.000 Z,2024-01-31 17:08:36.853 Z,2024-01-31 17:08:36.853 Z,direct,paid,pass,bank_transfer,,2024-01-17 11:30:38.392 Z,INGAus-20231214-c9,,AUD,1,0.6502710946,AUD,1,0.6502710946,AUD,1,,,,AUD,1,0.6502710946,,
donation_000000CiABrLOu8McnLGLxjAM5HjU,disbursement_000000CzH5vOSzq4CAtQ21nqZWLom,disbursementbatch_000000CzH5vAk5YQHoZ73q9F5Zke0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704KtMfEC40Tm7WrsimT9O,Organisation_Name_120,Australia,,,,,,,2023-10-13 01:16:22.437 Z,,2024-11-01 12:00:00.000 Z,2024-12-23 11:35:21.479 Z,2024-12-23 11:35:21.479 Z,direct,paid,pass,bank_transfer,,2024-01-17 11:29:37.328 Z,INGAus-20231016-00,,AUD,0.47,0.3056274145,AUD,0.47,0.3088975218,AUD,0.47,,,,AUD,0.47,0.2937517843,,
donation_000000CckmxjOWjGGfjqcSuHjtvwO,disbursement_000000Cf5j2NnDBNXGVp0wgJpnslX,disbursementbatch_000000Cf5j2NnDBNXGVp0wgJpnsky,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704XjNJjWmtTWQQqwjbEz8,Organisation_Name_73,Australia,,,,,,,2023-05-31 05:30:32.650 Z,,2023-06-28 11:00:00.000 Z,2023-08-09 16:05:54.827 Z,2023-08-09 16:05:54.827 Z,direct,paid,pass,bank_transfer,,2023-06-26 14:02:14.901 Z,INGAus-20230614-39,,AUD,0.55,0.357649102,AUD,0.55,0.357649102,AUD,0.55,,,,AUD,0.55,0.357649102,,
donation_000000Cp3LrvswaPo5IB4rCym2FSC,disbursement_000000CqZQ77SKK3fdT3jhfwRDaiD,disbursementbatch_000000CqZQ77SKK3fdT3jhfwRDai0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704ChZ4hNQgMSCZdVqoHtf,Organisation_Name_16,Australia,,,,,,,2024-04-01 18:17:02.174 Z,,2024-04-23 11:00:00.000 Z,2024-05-20 13:59:18.828 Z,2024-05-20 13:59:18.828 Z,direct,paid,pass,bank_transfer,,2024-04-16 17:49:49.863 Z,INGAus-20240415-46,,AUD,0.48,0.3127707667,AUD,0.48,0.3089776921,AUD,0.48,,,,AUD,0.48,0.3208512759,,
donation_000000D2DZWwto3dPTqah3mUj5Dcn,disbursement_000000D4sjf5686dg22lRl9LJLR8W,disbursementbatch_000000D4sjeyEfxoiqsbxfK2ZN8Xg,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704MRR1DhQWluuqS76OfMr,Organisation_Name_17,Australia,,,,,,,2025-02-23 20:42:52.647 Z,,2025-04-29 11:44:07.753 Z,2025-05-17 16:28:40.196 Z,2025-05-17 16:28:40.196 Z,direct,paid,pass,bank_transfer,,2025-04-16 09:03:35.226 Z,INGAus-20250415-k9,,AUD,0.89,0.5658769039,AUD,0.89,0.5692574227,AUD,0.89,,,,AUD,0.89,0.5702824435,,
donation_000000CfZLmv8xTv0yusZQpjAqI6a,disbursement_000000ChSkJHHoknXuSlurw100nxR,disbursementbatch_000000ChSkJHHoknXuSlurw100nxI,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704E8lyY3q1URVnORUSBSZ,Organisation_Name_55,Australia,,,,,,,2023-08-09 09:34:52.276 Z,,2023-09-05 11:00:00.000 Z,2023-10-31 17:16:10.260 Z,2023-10-31 17:16:10.260 Z,direct,paid,pass,bank_transfer,,2023-08-29 08:57:47.576 Z,INGAus-20230814-64,,AUD,0.4,0.2601084378,AUD,0.4,0.2601084378,AUD,0.4,,,,AUD,0.4,0.2601084378,,
donation_000000D2lazBWLLL05ZYvw5jG8zVh,disbursement_000000D4sjfBxaFSdDCuvqye3JjiS,disbursementbatch_000000D4sjeyEfxoiqsbxfK2ZN8Xg,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704Vczh1ueTMcCe8Ce7Xv6,Organisation_Name_25,Australia,,,,,,,2025-03-09 12:57:13.267 Z,,2025-04-29 11:44:07.753 Z,2025-05-17 16:20:04.739 Z,2025-05-17 16:20:04.739 Z,direct,paid,pass,bank_transfer,,2025-04-16 09:03:35.226 Z,INGAus-20250415-k9,,AUD,0.99,0.6241921092,AUD,0.99,0.6332189309,AUD,0.99,,,,AUD,0.99,0.6343591225,,
donation_000000CcGHn74mCZgpAlROrDb7MOW,disbursement_000000Cf5j2NnDBNXGVp0wgJpnsl9,disbursementbatch_000000Cf5j2NnDBNXGVp0wgJpnsky,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704FgqKXZCXmaJ6yfs4Nfr,Organisation_Name_137,Australia,,,,,,,2023-05-18 23:14:08.441 Z,,2023-06-28 11:00:00.000 Z,2023-08-09 14:59:00.600 Z,2023-08-09 14:59:00.600 Z,direct,paid,pass,bank_transfer,,2023-06-26 14:02:14.901 Z,INGAus-20230614-39,,AUD,0.7,0.4551897662,AUD,0.7,0.4551897662,AUD,0.7,,,,AUD,0.7,0.4551897662,,
donation_000000CljckV6uDKXtdxLIi798OTg,disbursement_000000CooFpeQR87cJxnzRDaMNxHY,disbursementbatch_000000CooFpXYyzIf8neVLOHcPeh0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704RyXiKn9WxZBXpEB1eZx,Organisation_Name_83,Australia,,,,,,,2024-01-10 01:32:22.205 Z,,2024-03-23 12:00:00.000 Z,2024-04-09 16:41:28.277 Z,2024-04-09 16:41:28.277 Z,direct,paid,pass,bank_transfer,,2024-03-21 10:31:36.496 Z,INGAus-20240215-72,,AUD,0.6,0.3901626568,AUD,0.6,0.3906783436,AUD,0.6,,,,AUD,0.6,0.397269371,,
donation_000000CeY9eG2l6LDGuKRiEFORMci,disbursement_000000ChSkJHHoknXuSlurw100nxT,disbursementbatch_000000ChSkJHHoknXuSlurw100nxI,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704EnwhOzZ6TMQMMFwHyxV,Organisation_Name_124,Australia,,,,,,,2023-07-14 23:54:14.512 Z,,2023-09-05 11:00:00.000 Z,2023-10-31 17:16:19.244 Z,2023-10-31 17:16:19.244 Z,direct,paid,pass,bank_transfer,,2023-08-29 08:57:47.576 Z,INGAus-20230814-64,,AUD,0.01,0.006502710946,AUD,0.01,0.006502710946,AUD,0.01,,,,AUD,0.01,0.006502710946,,
donation_000000Cc34Gh3sIQUnEYlzyxrRlB2,disbursement_000000Cf5Zx8FOj6bf65KgOSSZBeH,disbursementbatch_000000Cf5Zx8FOj6bf65KgOSSZBdw,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704Yj8P0vNVwtnHIfPLwHu,Organisation_Name_24,Australia,,,,,,,2023-05-13 15:42:53.219 Z,,2023-05-30 11:00:00.000 Z,2023-07-28 14:11:57.398 Z,2023-07-28 14:11:57.398 Z,direct,paid,pass,bank_transfer,,2023-05-24 10:43:59.693 Z,INGAus-20230514-ca,,AUD,0.3,0.1950813284,AUD,0.3,0.1950813284,AUD,0.3,,,,AUD,0.3,0.1950813284,,
donation_000000CjRJXIPlOrTeUYbrLjKEU2S,disbursement_000000CmK4MaI48Nn0itbJfoevIqp,disbursementbatch_000000CmK4MaI48Nn0itbJfoevIpc,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704Yj8P0vNVwtnHIfPLwHu,Organisation_Name_24,Australia,,,,,,,2023-11-13 20:36:52.032 Z,,2024-01-18 12:00:00.000 Z,2024-01-31 17:12:04.745 Z,2024-01-31 17:12:04.745 Z,direct,paid,pass,bank_transfer,,2024-01-17 11:30:38.392 Z,INGAus-20231214-c9,,AUD,0.9,0.5852439851,AUD,0.9,0.5852439851,AUD,0.9,,,,AUD,0.9,0.5852439851,,
donation_000000CeThFS6u5ZwdZNeWihQOFPs,disbursement_000000ChSkJHHoknXuSlurw100nxT,disbursementbatch_000000ChSkJHHoknXuSlurw100nxI,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704EnwhOzZ6TMQMMFwHyxV,Organisation_Name_124,Australia,,,,,,,2023-07-13 04:53:42.762 Z,,2023-09-05 11:00:00.000 Z,2023-10-31 17:16:19.244 Z,2023-10-31 17:16:19.244 Z,direct,paid,pass,bank_transfer,,2023-08-29 08:57:47.576 Z,INGAus-20230814-64,,AUD,0.48,0.3121301254,AUD,0.48,0.3121301254,AUD,0.48,,,,AUD,0.48,0.3121301254,,
donation_000000CfsbZI5V0Qf3MR8vSweJw3s,disbursement_000000CzH5vHbXhFEzjGXvyXpY3Ek,disbursementbatch_000000CzH5vAk5YQHoZ73q9F5Zke0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704EnwhOzZ6TMQMMFwHyxV,Organisation_Name_124,Australia,,,,,,,2023-08-17 03:20:16.023 Z,,2024-11-01 12:00:00.000 Z,2024-12-23 11:29:38.754 Z,2024-12-23 11:29:38.754 Z,direct,paid,pass,bank_transfer,,2024-01-17 11:29:37.328 Z,INGAus-20231016-00,,AUD,0.49,0.3186328364,AUD,0.49,0.3220420972,AUD,0.49,,,,AUD,0.49,0.3062518602,,
donation_000000Ch4whPhJDMc7mSEtOkKtlzs,disbursement_000000CzH5vVKRyt9M3ZW7d9JUeOq,disbursementbatch_000000CzH5vAk5YQHoZ73q9F5Zke0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704Nsdv4NprtuE4D2k2YvH,Organisation_Name_138,Australia,,,,,,,2023-09-16 00:32:09.082 Z,,2024-11-01 12:00:00.000 Z,2024-12-23 11:37:11.235 Z,2024-12-23 11:37:11.235 Z,direct,paid,pass,bank_transfer,,2024-01-17 11:29:37.328 Z,INGAus-20231016-00,,AUD,0.9,0.5852439851,AUD,0.9,0.5915058927,AUD,0.9,,,,AUD,0.9,0.5625034168,,
donation_000000CiDHvIIuPLHpRqAqPdFjroe,disbursement_000000CzH5vVKRyt9M3ZW7d9JUeOq,disbursementbatch_000000CzH5vAk5YQHoZ73q9F5Zke0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704Nsdv4NprtuE4D2k2YvH,Organisation_Name_138,Australia,,,,,,,2023-10-14 07:09:31.976 Z,,2024-11-01 12:00:00.000 Z,2024-12-23 11:37:11.235 Z,2024-12-23 11:37:11.235 Z,direct,paid,pass,bank_transfer,,2024-01-17 11:29:37.328 Z,INGAus-20231016-00,,AUD,0.48,0.3121301254,AUD,0.48,0.3154698095,AUD,0.48,,,,AUD,0.48,0.3000018223,,
donation_000000D1fEuEQ3wsz2rt5IGNmLMLR,disbursement_000000D3gLhyOkXsjexiY9sVywFWE,disbursementbatch_000000D3gLhdoO7Ps7TG5sObl1Ll2,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704TWc4KIW3FhyrPSYdqkW,Organisation_Name_1,Australia,,,,,,,2025-02-10 01:29:33.570 Z,,2025-03-25 08:53:40.623 Z,2025-04-30 11:56:27.010 Z,2025-04-30 11:56:27.010 Z,direct,paid,pass,bank_transfer,,2025-03-21 10:40:49.437 Z,INGAus-20250214-b6,,AUD,0.5,0.3135955895,AUD,0.5,0.3146652589,AUD,0.5,,,,AUD,0.5,0.3201126233,,
donation_000000ClmHBEemBDT2xrEseKDaBhw,disbursement_000000CooFpeQR87cJxnzRDaMNxHo,disbursementbatch_000000CooFpXYyzIf8neVLOHcPeh0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704bUgkZTF12ivczDwfQqz,Organisation_Name_118,Australia,,,,,,,2024-01-11 03:07:32.884 Z,,2024-03-23 12:00:00.000 Z,2024-04-09 16:42:31.857 Z,2024-04-09 16:42:31.857 Z,direct,paid,pass,bank_transfer,,2024-03-21 10:31:36.496 Z,INGAus-20240215-72,,AUD,0.05,0.03251355473,AUD,0.05,0.03255652863,AUD,0.05,,,,AUD,0.05,0.03310578092,,
donation_000000CHoUK5Yj2kADE81VYpCGOW0,disbursement_000000CvwOtQim4T8O3KrNNsauddI,disbursementbatch_000000CvwOtJrJveBCtBNHYZqwL2W,foundation_000000CS58uchzd01CInAFMQI8WG0,Foundation_Name_2,partner_000000CHNMHBoAHbFc2ITODnGA78a,Partner_Name_5,,,organisation_000000C704D29R7qIDquer7Q4jBfZ,Organisation_Name_75,Australia,,,,,,,2021-12-25 08:14:29.743 Z,,2024-08-22 15:17:10.154 Z,2024-10-08 09:35:44.159 Z,2024-10-08 09:35:44.159 Z,direct,paid,pass,bank_transfer,,2024-08-22 15:14:16.074 Z,0Lyres-20220930-31,,AUD,0.01,0.006502710946,AUD,0.01,0.006730560793,AUD,0.01,,,,AUD,0.01,0.006793846456,,
donation_000000Ck0qlRPt3PcwhTNBGzVIXse,disbursement_000000CmK4MaI48Nn0itbJfoevIpt,disbursementbatch_000000CmK4MaI48Nn0itbJfoevIpc,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704EnwhOzZ6TMQMMFwHyxV,Organisation_Name_124,Australia,,,,,,,2023-11-28 03:26:42.549 Z,,2024-01-18 12:00:00.000 Z,2024-01-31 16:55:35.960 Z,2024-01-31 16:55:35.960 Z,direct,paid,pass,bank_transfer,,2024-01-17 11:30:38.392 Z,INGAus-20231214-c9,,AUD,0.97,0.6307629618,AUD,0.97,0.6307629618,AUD,0.97,,,,AUD,0.97,0.6307629618,,
donation_000000D5iZJD9epYVWNjClE6SJk7l,disbursement_000000D7KuqiWBKrgEO1wmvsJKXpb,disbursementbatch_000000D7KuqbejC2j3DsSh6ZZMFFO,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704EnwhOzZ6TMQMMFwHyxV,Organisation_Name_124,Australia,,,,,,,2025-05-22 02:10:22.583 Z,,2025-06-20 13:06:14.630 Z,2025-07-07 11:53:33.087 Z,2025-07-07 11:53:33.087 Z,direct,paid,pass,bank_transfer,,2025-06-16 12:19:48.626 Z,INGAus-20250615-ma,,AUD,0.3,0.1933637225,AUD,0.3,0.1946812701,AUD,0.3,,,,AUD,0.3,0.1964854896,,
donation_000000Cn5uMk76LCdVApeRbczaUO8,disbursement_000000CooFpXYyzIf8neVLOHcPehH,disbursementbatch_000000CooFpXYyzIf8neVLOHcPeh0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704EnwhOzZ6TMQMMFwHyxV,Organisation_Name_124,Australia,,,,,,,2024-02-12 22:39:54.071 Z,,2024-03-23 12:00:00.000 Z,2024-04-09 16:39:52.693 Z,2024-04-09 16:39:52.693 Z,direct,paid,pass,bank_transfer,,2024-03-21 10:31:36.496 Z,INGAus-20240215-72,,AUD,0.28,0.1820759065,AUD,0.28,0.1823165604,AUD,0.28,,,,AUD,0.28,0.1853923731,,
donation_000000CmukYN26NIn8P38LNVfNw3c,disbursement_000000D5wIjGFZEI5eJ32VR3UcKPV,disbursementbatch_000000D5wIjGFZEI5eJ32VR3UcKPI,foundation_000000CaH6Vjf2Izr4waRUN4H8Hya,Foundation_Name_3,partner_000000Cg6Ca9HPY51Yk5R8SztVZAm,Partner_Name_6,,,organisation_000000C6zjLW5cCuqr0uwNdeFDx1Z,Organisation_Name_59,United States,,,,,,,2024-02-08 11:00:59.868 Z,,2024-02-14 10:51:54.611 Z,2025-05-28 11:25:47.183 Z,2025-05-28 11:25:47.183 Z,direct,paid,pass,card,,2024-02-14 10:51:41.963 Z,Millie-20240213-58,,USD,23.74,23.74,USD,23.74,23.74,USD,23.74,,,,USD,23.74,23.74,,
donation_000000CxG1XqPjlfyfeXa6x7aAtM0,disbursement_000000D07HPulqr1Ujl3Afw8fehXo,disbursementbatch_000000D07HPnuOiCXYatga6pvgOwq,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704KtMfEC40Tm7WrsimT9O,Organisation_Name_120,Australia,,,,,,,2024-10-23 05:39:52.349 Z,,2024-12-20 12:00:00.000 Z,2025-02-04 11:17:45.999 Z,2025-02-04 11:17:45.999 Z,direct,paid,pass,bank_transfer,,2024-12-18 10:27:00.254 Z,INGAus-20241211-xz,,AUD,0.7,0.4677705422,AUD,0.7,0.4374179177,AUD,0.7,,,,AUD,0.7,0.4303798456,,
donation_000000Cfse6LVeS72pUNB1LmM4ah6,disbursement_000000CzH5vVKRyt9M3ZW7d9JUePI,disbursementbatch_000000CzH5vAk5YQHoZ73q9F5Zke0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704XjNJjWmtTWQQqwjbEz8,Organisation_Name_73,Australia,,,,,,,2023-08-17 03:43:55.344 Z,,2024-11-01 12:00:00.000 Z,2024-12-23 11:52:34.773 Z,2024-12-23 11:52:34.773 Z,direct,paid,pass,bank_transfer,,2024-01-17 11:29:37.328 Z,INGAus-20231016-00,,AUD,0.2,0.1300542189,AUD,0.2,0.1314457539,AUD,0.2,,,,AUD,0.2,0.1250007593,,
donation_000000Clp86x1idFZixRVnYbhhdVg,disbursement_000000CooFpeQR87cJxnzRDaMNxHi,disbursementbatch_000000CooFpXYyzIf8neVLOHcPeh0,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704XjNJjWmtTWQQqwjbEz8,Organisation_Name_73,Australia,,,,,,,2024-01-12 06:39:24.514 Z,,2024-03-23 12:00:00.000 Z,2024-04-09 16:42:06.562 Z,2024-04-09 16:42:06.562 Z,direct,paid,pass,bank_transfer,,2024-03-21 10:31:36.496 Z,INGAus-20240215-72,,AUD,0.76,0.4942060319,AUD,0.76,0.4948592353,AUD,0.76,,,,AUD,0.76,0.5032078699,,
donation_000000Czc6oy4ZIQbKkMtWXufbvlI,disbursement_000000D3gLhyOkXsjexiY9sVywFVy,disbursementbatch_000000D3gLhdoO7Ps7TG5sObl1Ll2,foundation_000000CS58uchzd01CInAFMQI8WG1,Foundation_Name_1,partner_000000C8vUMH3LNF53RvTcxlnYLFg,Partner_Name_4,,,organisation_000000C704MRR1DhQWluuqS76OfMr,Organisation_Name_17,Australia,,,,,,,2024-12-20 23:00:38.081 Z,,2025-03-25 08:53:40.623 Z,2025-04-30 11:57:58.239 Z,2025-04-30 11:57:58.239 Z,direct,paid,pass,bank_transfer,,2025-03-21 10:40:49.437 Z,INGAus-20250214-b6,,AUD,0.46,0.2864882986,AUD,0.46,0.2894920381,AUD,0.46,,,,AUD,0.46,0.2945036134,,
